Time, Plan, Executed
516.21, 919, 625
516.21, 920, 625
516.686, 920, 626
517.215, 921, 626
517.215, 922, 626
517.233, 923, 626
517.25, 924, 626
517.25, 925, 626
517.268, 926, 626
517.409, 926, 627
517.952, 926, 628
518.321, 927, 628
518.321, 928, 628
519.516, 928, 629
519.96, 928, 630
520.346, 929, 630
520.363, 930, 630
521.031, 930, 631
521.26, 930, 632
521.825, 930, 633
522.386, 931, 633
523.287, 931, 634
523.305, 931, 635
523.888, 929, 635
523.888, 930, 635
523.975, 931, 635
524.664, 931, 636
525.3, 931, 637
525.6, 927, 637
525.6, 928, 637
525.6, 929, 637
525.618, 930, 637
525.618, 931, 637
525.671, 932, 637
525.671, 933, 637
525.671, 934, 637
525.742, 935, 637
525.742, 936, 637
525.759, 937, 637
525.777, 938, 637
526.268, 938, 638
526.972, 938, 639
527.675, 938, 640
528.52, 938, 641
528.784, 939, 641
528.82, 940, 641
528.943, 941, 641
528.943, 942, 641
529.472, 942, 642
530.018, 942, 643
531.003, 943, 643
531.021, 944, 643
531.144, 944, 644
532.041, 944, 645
533.06, 944, 646
533.077, 945, 646
533.555, 945, 647
534.137, 945, 648
534.19, 946, 648
534.19, 947, 648
534.42, 948, 648
535.178, 948, 649
535.705, 948, 650
536.444, 949, 650
536.462, 950, 650
536.939, 950, 651
537.801, 950, 652
538.33, 950, 653
538.665, 951, 653
538.665, 952, 653
538.859, 952, 654
539.676, 953, 654
539.769, 954, 654
539.769, 954, 655
540.766, 955, 655
540.784, 956, 655
541.13, 956, 656
541.368, 956, 657
542.568, 956, 658
542.807, 957, 658
542.826, 957, 659
543.254, 958, 659
543.254, 959, 659
543.254, 960, 659
544.002, 960, 660
544.955, 960, 661
545.819, 960, 662
546.222, 960, 663
546.277, 961, 663
546.277, 962, 663
547.091, 962, 664
547.289, 963, 664
547.289, 964, 664
548.162, 964, 665
548.858, 964, 666
549.395, 965, 666
549.395, 966, 666
549.885, 966, 667
550.485, 966, 668
551.48, 967, 668
551.48, 968, 668
551.48, 968, 669
551.517, 968, 670
552.498, 969, 670
552.515, 970, 670
553.141, 970, 671
553.716, 970, 672
554.536, 970, 673
554.554, 971, 673
554.554, 972, 673
555.388, 972, 674
555.588, 973, 674
555.607, 974, 674
555.981, 974, 675
556.627, 975, 675
556.644, 976, 675
556.79, 976, 676
557.667, 976, 677
558.36, 976, 678
558.655, 977, 678
558.711, 978, 678
559.044, 978, 679
559.662, 978, 680
559.716, 979, 680
559.734, 980, 680
560.742, 980, 681
561.563, 980, 682
562.424, 980, 683
562.775, 981, 683
563.13, 981, 684
563.427, 981, 685
564.021, 982, 685
564.021, 983, 685
564.058, 984, 685
564.151, 985, 685
564.169, 986, 685
565.165, 986, 686
566.046, 986, 687
566.434, 986, 688
566.929, 986, 689
567.206, 987, 689
567.225, 988, 689
567.41, 988, 690
568.235, 989, 690
568.271, 990, 690
568.75, 990, 691
569.65, 990, 692
570.244, 990, 693
571.006, 990, 694
571.565, 990, 695
571.787, 988, 695
571.805, 989, 695
571.805, 990, 695
573.204, 990, 696
573.425, 986, 696
573.425, 987, 696
573.425, 988, 696
573.425, 989, 696
573.425, 990, 696
573.74, 990, 697
574.112, 990, 698
574.782, 990, 699
575.208, 984, 699
575.32, 985, 699
575.449, 985, 700
576.918, 985, 701
577.104, 985, 702
577.291, 977, 702
577.366, 978, 702
577.366, 979, 702
577.366, 980, 702
577.384, 981, 702
577.403, 982, 702
577.403, 983, 702
577.403, 984, 702
577.422, 985, 702
577.44, 986, 702
577.681, 987, 702
577.774, 988, 702
577.774, 989, 702
577.793, 990, 702
577.793, 991, 702
577.793, 992, 702
577.793, 993, 702
577.793, 994, 702
577.793, 995, 702
578.426, 995, 703
578.537, 995, 704
579.304, 993, 704
579.304, 994, 704
579.323, 995, 704
579.323, 996, 704
579.323, 997, 704
579.34, 998, 704
579.34, 999, 704
579.34, 1000, 704
579.357, 1001, 704
579.521, 1002, 704
579.521, 1003, 704
579.521, 1004, 704
579.647, 1004, 705
581.115, 1004, 706
581.243, 1004, 707
582.021, 1002, 707
582.04, 1003, 707
582.04, 1004, 707
582.372, 1004, 708
582.409, 1004, 709
583.674, 1000, 709
583.749, 1000, 710
583.991, 1001, 710
583.991, 1002, 710
583.991, 1003, 710
583.991, 1004, 710
584.805, 1004, 711
584.843, 1004, 712
585.774, 998, 712
585.793, 999, 712
585.793, 1000, 712
585.793, 1001, 712
585.812, 1002, 712
585.83, 1003, 712
585.83, 1004, 712
586.446, 1004, 713
586.764, 1004, 714
587.416, 1004, 715
587.804, 996, 715
587.804, 997, 715
587.822, 998, 715
587.822, 999, 715
587.822, 1000, 715
587.822, 1001, 715
587.822, 1002, 715
587.84, 1003, 715
587.84, 1004, 715
588.454, 1004, 716
589.014, 1004, 717
590.057, 994, 717
590.094, 995, 717
590.168, 995, 718
590.336, 995, 719
591.826, 995, 720
592.625, 983, 720
592.625, 984, 720
592.643, 985, 720
592.68, 986, 720
592.885, 987, 720
592.885, 988, 720
592.885, 989, 720
592.904, 989, 721
592.904, 990, 721
592.904, 991, 721
592.922, 992, 721
592.922, 993, 721
592.922, 994, 721
592.922, 995, 721
592.941, 996, 721
592.941, 997, 721
592.941, 998, 721
592.941, 999, 721
592.96, 1000, 721
592.96, 1001, 721
592.96, 1002, 721
592.978, 1003, 721
592.978, 1004, 721
593.034, 1005, 721
593.034, 1006, 721
593.072, 1007, 721
593.295, 1007, 722
594.468, 1007, 723
594.58, 1005, 723
594.598, 1006, 723
594.617, 1007, 723
594.654, 1007, 724
594.673, 1008, 724
594.673, 1009, 724
594.692, 1010, 724
595.809, 1010, 725
596.182, 1008, 725
596.257, 1009, 725
596.257, 1010, 725
596.332, 1010, 726
597.166, 1010, 727
597.892, 1006, 727
597.93, 1007, 727
598.004, 1008, 727
598.004, 1009, 727
598.004, 1010, 727
598.319, 1010, 728
598.579, 1010, 729
599.791, 1004, 729
599.791, 1005, 729
599.791, 1006, 729
599.828, 1007, 729
600.257, 1007, 730
600.405, 1007, 731
601.189, 1007, 732
601.8, 999, 732
601.8, 1000, 732
601.8, 1001, 732
601.875, 1002, 732
601.875, 1003, 732
601.875, 1004, 732
601.875, 1005, 732
601.875, 1006, 732
601.893, 1007, 732
601.893, 1008, 732
601.893, 1009, 732
601.893, 1010, 732
601.912, 1011, 732
601.912, 1012, 732
601.931, 1013, 732
601.949, 1014, 732
602.024, 1015, 732
602.024, 1016, 732
602.08, 1017, 732
602.08, 1018, 732
602.08, 1019, 732
602.08, 1020, 732
602.08, 1021, 732
602.136, 1022, 732
602.173, 1023, 732
602.192, 1024, 732
602.211, 1025, 732
602.229, 1026, 732
602.359, 1026, 733
602.527, 1026, 734
603.66, 1024, 734
603.66, 1025, 734
603.66, 1026, 734
603.66, 1027, 734
603.66, 1028, 734
603.66, 1029, 734
603.66, 1030, 734
603.66, 1031, 734
603.863, 1032, 734
603.863, 1033, 734
603.863, 1034, 734
604.196, 1034, 735
604.214, 1034, 736
604.952, 1035, 736
604.952, 1036, 736
605.031, 1036, 737
606.307, 1036, 738
606.5, 1036, 739
607.028, 1037, 739
607.028, 1038, 739
607.31, 1039, 739
607.31, 1040, 739
607.946, 1040, 740
608.264, 1040, 741
609.337, 1041, 741
609.354, 1042, 741
609.441, 1042, 742
610.581, 1042, 743
610.633, 1042, 744
611.388, 1043, 744
611.406, 1044, 744
611.81, 1044, 745
612.32, 1044, 746
613.34, 1044, 747
613.41, 1045, 747
613.41, 1046, 747
614.254, 1046, 748
614.431, 1047, 748
614.448, 1048, 748
615.206, 1048, 749
615.645, 1048, 750
615.839, 1048, 751
616.49, 1049, 751
616.508, 1050, 751
617.281, 1050, 752
617.759, 1050, 753
618.483, 1050, 754
619.013, 1048, 754
619.013, 1049, 754
619.013, 1050, 754
619.578, 1050, 755
619.789, 1050, 756
620.655, 1046, 756
620.655, 1047, 756
620.655, 1048, 756
620.796, 1049, 756
620.796, 1050, 756
621.29, 1050, 757
621.909, 1050, 758
621.962, 1051, 758
621.997, 1052, 758
622.015, 1053, 758
622.015, 1054, 758
622.015, 1055, 758
622.015, 1056, 758
622.015, 1057, 758
622.015, 1058, 758
622.821, 1058, 759
623.612, 1058, 760
623.928, 1058, 761
624.051, 1059, 761
624.069, 1060, 761
624.964, 1060, 762
625.652, 1060, 763
626.288, 1060, 764
626.568, 1058, 764
626.586, 1059, 764
626.586, 1060, 764
627.503, 1060, 765
628.209, 1056, 765
628.209, 1057, 765
628.209, 1058, 765
628.209, 1059, 765
628.226, 1060, 765
628.527, 1060, 766
628.986, 1060, 767
629.181, 1060, 768
629.994, 1054, 768
630.029, 1055, 768
630.029, 1056, 768
630.029, 1057, 768
630.029, 1058, 768
630.047, 1059, 768
630.135, 1060, 768
630.241, 1060, 769
631.406, 1060, 770
631.776, 1060, 771
632.112, 1052, 771
632.112, 1053, 771
632.165, 1054, 771
632.2, 1055, 771
632.218, 1056, 771
632.218, 1057, 771
632.218, 1058, 771
632.218, 1059, 771
632.236, 1060, 771
633.243, 1060, 772
633.314, 1060, 773
634.427, 1060, 774
634.444, 1050, 774
635.433, 1050, 775
635.557, 1050, 776
636.193, 1051, 776
636.9, 1051, 777
637.604, 1051, 778
638.134, 1051, 779
638.715, 1039, 779
638.715, 1040, 779
638.715, 1041, 779
638.751, 1042, 779
638.786, 1043, 779
638.786, 1044, 779
638.804, 1045, 779
638.821, 1046, 779
638.821, 1047, 779
638.821, 1048, 779
638.856, 1049, 779
638.856, 1050, 779
638.996, 1051, 779
638.996, 1052, 779
639.014, 1053, 779
639.014, 1054, 779
639.014, 1055, 779
639.031, 1056, 779
639.031, 1057, 779
639.031, 1058, 779
639.048, 1059, 779
639.048, 1060, 779
639.257, 1060, 780
639.416, 1060, 781
641.251, 1060, 782
641.287, 1060, 783
641.958, 1046, 783
641.958, 1047, 783
641.958, 1048, 783
641.958, 1049, 783
641.958, 1050, 783
641.994, 1050, 784
643.211, 1050, 785
643.617, 1050, 786
645.222, 1050, 787
645.346, 1034, 787
645.381, 1035, 787
645.381, 1036, 787
645.416, 1037, 787
645.416, 1038, 787
645.416, 1039, 787
645.54, 1039, 788
646.528, 1039, 789
647.27, 1039, 790
647.623, 1039, 791
648.771, 1039, 792
649.389, 1021, 792
649.512, 1022, 792
649.53, 1022, 793
649.848, 1023, 793
649.883, 1024, 793
649.883, 1025, 793
649.883, 1026, 793
649.936, 1027, 793
649.954, 1028, 793
649.971, 1029, 793
649.971, 1030, 793
650.042, 1031, 793
650.13, 1032, 793
650.13, 1033, 793
650.324, 1033, 794
650.483, 1034, 794
650.5, 1035, 794
650.5, 1036, 794
650.517, 1037, 794
650.535, 1038, 794
650.535, 1039, 794
650.676, 1040, 794
650.676, 1041, 794
650.694, 1042, 794
650.712, 1043, 794
650.712, 1044, 794
650.729, 1045, 794
650.729, 1046, 794
650.729, 1047, 794
650.729, 1048, 794
650.729, 1049, 794
650.729, 1050, 794
650.747, 1051, 794
650.765, 1052, 794
650.765, 1053, 794
650.871, 1054, 794
650.959, 1055, 794
651.012, 1056, 794
651.083, 1056, 795
651.983, 1056, 796
652.512, 1056, 797
653.625, 1056, 798
654.208, 1056, 799
654.968, 1056, 800
655.726, 1036, 800
655.744, 1036, 801
655.796, 1037, 801
655.885, 1038, 801
655.885, 1039, 801
655.902, 1040, 801
655.902, 1041, 801
655.92, 1042, 801
655.92, 1043, 801
655.991, 1044, 801
655.991, 1045, 801
655.991, 1046, 801
655.991, 1047, 801
655.991, 1048, 801
655.991, 1049, 801
655.991, 1050, 801
656.008, 1051, 801
656.008, 1052, 801
656.008, 1053, 801
656.008, 1054, 801
656.008, 1055, 801
656.026, 1056, 801
656.026, 1057, 801
656.026, 1058, 801
656.026, 1059, 801
656.132, 1060, 801
656.15, 1061, 801
656.203, 1062, 801
656.203, 1063, 801
656.397, 1063, 802
656.644, 1064, 802
656.662, 1065, 802
656.856, 1066, 802
656.874, 1067, 802
657.44, 1067, 803
658.111, 1067, 804
658.359, 1065, 804
658.747, 1066, 804
658.747, 1067, 804
658.765, 1068, 804
658.765, 1069, 804
658.765, 1070, 804
658.765, 1071, 804
658.765, 1072, 804
658.765, 1073, 804
658.765, 1074, 804
658.783, 1075, 804
658.818, 1076, 804
658.836, 1077, 804
658.853, 1078, 804
658.853, 1079, 804
658.853, 1080, 804
658.853, 1081, 804
658.853, 1082, 804
658.871, 1083, 804
658.871, 1084, 804
658.871, 1085, 804
659.047, 1086, 804
659.065, 1087, 804
659.065, 1088, 804
659.065, 1089, 804
659.065, 1090, 804
659.099, 1091, 804
659.205, 1092, 804
659.223, 1093, 804
659.223, 1094, 804
659.223, 1095, 804
659.241, 1096, 804
659.241, 1097, 804
659.241, 1098, 804
659.276, 1098, 805
659.276, 1099, 805
659.276, 1100, 805
659.417, 1100, 806
660.001, 1101, 806
660.018, 1102, 806
660.036, 1103, 806
660.036, 1104, 806
660.036, 1105, 806
660.071, 1106, 806
660.531, 1106, 807
661.534, 1106, 808
662.081, 1106, 809
662.098, 1107, 809
662.134, 1108, 809
662.628, 1108, 810
663.153, 1109, 810
663.153, 1110, 810
663.452, 1110, 811
664.189, 1111, 811
664.242, 1112, 811
664.312, 1112, 812
665.546, 1112, 813
665.862, 1112, 814
666.285, 1113, 814
666.338, 1114, 814
666.744, 1114, 815
667.359, 1115, 815
667.359, 1116, 815
667.571, 1116, 816
668.817, 1116, 817
669.327, 1116, 818
669.854, 1116, 819
670.54, 1116, 820
670.646, 1117, 820
670.663, 1118, 820
670.663, 1119, 820
670.663, 1120, 820
671.72, 1120, 821
672.198, 1120, 822
672.673, 1121, 822
672.691, 1122, 822
673.468, 1122, 823
674.068, 1122, 824
674.35, 1122, 825
674.703, 1123, 825
674.703, 1124, 825
675.655, 1124, 826
675.743, 1125, 826
675.743, 1126, 826
676.272, 1126, 827
676.748, 1127, 827
676.748, 1128, 827
677.875, 1128, 828
678.068, 1128, 829
678.774, 1129, 829
678.95, 1129, 830
678.967, 1130, 830
679.918, 1130, 831
680.147, 1130, 832
681.026, 1131, 832
681.061, 1132, 832
681.902, 1132, 833
681.973, 1132, 834
682.803, 1132, 835
683.085, 1133, 835
683.12, 1134, 835
683.12, 1135, 835
683.12, 1136, 835
684.09, 1136, 836
684.23, 1136, 837
685.123, 1137, 837
685.141, 1138, 837
685.935, 1138, 838
686.041, 1138, 839
686.915, 1138, 840
687.162, 1139, 840
688.168, 1139, 841
688.239, 1139, 842
688.663, 1137, 842
688.681, 1138, 842
688.681, 1139, 842
688.681, 1140, 842
689.331, 1140, 843
689.736, 1141, 843
689.736, 1142, 843
689.771, 1142, 844
690.266, 1142, 845
690.74, 1143, 845
690.81, 1144, 845
690.81, 1145, 845
690.81, 1146, 845
692.289, 1146, 846
692.289, 1146, 847
693.396, 1146, 848
693.712, 1146, 849
694.171, 1147, 849
694.506, 1147, 850
695.671, 1145, 850
695.689, 1146, 850
695.689, 1147, 850
696.06, 1147, 851
696.165, 1147, 852
697.313, 1143, 852
697.331, 1144, 852
697.331, 1145, 852
697.331, 1146, 852
697.366, 1147, 852
697.384, 1148, 852
697.49, 1148, 853
697.508, 1148, 854
698.426, 1148, 855
698.884, 1146, 855
698.884, 1147, 855
699.517, 1148, 855
699.639, 1148, 856
699.869, 1148, 857
701.14, 1144, 857
701.14, 1145, 857
701.14, 1146, 857
701.157, 1147, 857
701.157, 1148, 857
701.617, 1148, 858
701.935, 1148, 859
702.677, 1148, 860
702.924, 1142, 860
702.924, 1143, 860
702.959, 1144, 860
702.995, 1145, 860
703.012, 1146, 860
703.012, 1147, 860
703.012, 1148, 860
703.593, 1148, 861
704.158, 1148, 862
704.988, 1140, 862
704.988, 1141, 862
705.077, 1142, 862
705.077, 1143, 862
705.077, 1144, 862
705.077, 1145, 862
705.094, 1146, 862
705.147, 1146, 863
705.253, 1147, 863
705.289, 1148, 863
705.324, 1148, 864
706.507, 1149, 864
706.525, 1150, 864
706.525, 1151, 864
706.542, 1152, 864
706.542, 1153, 864
706.542, 1154, 864
706.578, 1155, 864
706.595, 1156, 864
706.595, 1157, 864
706.631, 1158, 864
706.967, 1158, 865
707.833, 1158, 866
708.062, 1158, 867
708.133, 1159, 867
709.228, 1159, 868
709.634, 1157, 868
709.705, 1158, 868
709.863, 1159, 868
709.899, 1159, 869
710.694, 1159, 870
711.488, 1155, 870
711.505, 1156, 870
711.505, 1157, 870
711.505, 1158, 870
711.982, 1158, 871
712.247, 1158, 872
713.288, 1152, 872
713.288, 1153, 872
713.288, 1154, 872
713.306, 1155, 872
713.306, 1156, 872
713.306, 1157, 872
713.324, 1158, 872
713.589, 1158, 873
713.712, 1158, 874
714.754, 1158, 875
715.302, 1150, 875
715.302, 1151, 875
715.302, 1152, 875
715.302, 1153, 875
715.302, 1154, 875
715.302, 1155, 875
715.32, 1156, 875
715.32, 1157, 875
715.32, 1158, 875
715.708, 1158, 876
716.133, 1158, 877
716.91, 1158, 878
717.544, 1148, 878
717.703, 1148, 879
719.362, 1148, 880
719.573, 1148, 881
720.067, 1136, 881
720.067, 1137, 881
720.067, 1138, 881
720.067, 1139, 881
720.225, 1140, 881
720.243, 1141, 881
720.243, 1142, 881
720.243, 1143, 881
720.26, 1144, 881
720.26, 1145, 881
720.26, 1146, 881
720.419, 1146, 882
721.372, 1146, 883
721.408, 1146, 884
723.174, 1132, 884
723.174, 1133, 884
723.174, 1134, 884
723.174, 1135, 884
723.174, 1136, 884
723.174, 1137, 884
723.262, 1137, 885
723.633, 1137, 886
724.181, 1137, 887
725.17, 1137, 888
725.453, 1137, 889
725.683, 1138, 889
725.683, 1139, 889
725.683, 1140, 889
725.683, 1141, 889
725.683, 1142, 889
725.683, 1143, 889
725.683, 1144, 889
725.683, 1145, 889
725.7, 1146, 889
726.865, 1146, 890
727.712, 1146, 891
728.525, 1146, 892
729.072, 1130, 892
729.09, 1131, 892
729.09, 1132, 892
729.125, 1133, 892
729.143, 1134, 892
729.143, 1135, 892
729.143, 1136, 892
729.143, 1137, 892
729.161, 1138, 892
729.178, 1139, 892
729.196, 1140, 892
729.214, 1141, 892
729.231, 1142, 892
729.249, 1143, 892
729.249, 1144, 892
729.249, 1145, 892
729.267, 1145, 893
729.32, 1146, 893
729.478, 1147, 893
729.62, 1147, 894
731.121, 1147, 895
731.492, 1147, 896
732.392, 1147, 897
733.239, 1147, 898
733.451, 1129, 898
733.469, 1130, 898
733.469, 1131, 898
733.539, 1132, 898
733.539, 1133, 898
733.557, 1133, 899
733.557, 1134, 899
733.575, 1135, 899
733.575, 1136, 899
733.628, 1137, 899
733.645, 1138, 899
733.681, 1139, 899
733.681, 1140, 899
733.681, 1141, 899
733.681, 1142, 899
733.681, 1143, 899
733.698, 1144, 899
733.698, 1145, 899
733.716, 1146, 899
733.716, 1147, 899
733.734, 1148, 899
733.751, 1149, 899
733.751, 1150, 899
733.769, 1151, 899
733.769, 1152, 899
733.769, 1153, 899
733.769, 1154, 899
733.787, 1155, 899
733.98, 1156, 899
734.492, 1157, 899
734.898, 1157, 900
735.533, 1157, 901
736.452, 1157, 902
737.211, 1157, 903
737.528, 1157, 904
739.1, 1157, 905
739.135, 1157, 906
739.206, 1137, 906
739.206, 1138, 906
739.576, 1139, 906
739.576, 1140, 906
739.576, 1141, 906
739.611, 1142, 906
739.611, 1143, 906
739.611, 1144, 906
739.664, 1145, 906
739.664, 1146, 906
739.682, 1147, 906
739.682, 1148, 906
739.753, 1149, 906
739.753, 1150, 906
739.753, 1151, 906
739.77, 1152, 906
739.77, 1153, 906
739.77, 1154, 906
739.77, 1155, 906
739.859, 1156, 906
739.859, 1157, 906
739.876, 1158, 906
739.876, 1159, 906
739.876, 1160, 906
739.876, 1161, 906
739.929, 1162, 906
739.929, 1163, 906
739.929, 1164, 906
739.947, 1165, 906
739.947, 1166, 906
740.654, 1166, 907
741.449, 1164, 907
741.466, 1165, 907
741.484, 1166, 907
741.713, 1166, 908
741.942, 1166, 909
743.106, 1166, 910
743.106, 1162, 910
743.124, 1163, 910
743.142, 1164, 910
743.142, 1165, 910
743.142, 1166, 910
743.495, 1166, 911
744.36, 1166, 912
744.925, 1160, 912
744.925, 1161, 912
744.925, 1162, 912
744.978, 1163, 912
744.978, 1164, 912
744.996, 1165, 912
744.996, 1166, 912
745.242, 1166, 913
745.401, 1166, 914
746.973, 1166, 915
746.973, 1158, 915
746.973, 1159, 915
746.973, 1160, 915
746.973, 1161, 915
746.973, 1162, 915
746.973, 1163, 915
746.973, 1164, 915
746.99, 1165, 915
747.026, 1165, 916
747.043, 1166, 916
748.404, 1166, 917
749.057, 1166, 918
749.269, 1156, 918
749.269, 1157, 918
749.286, 1158, 918
749.286, 1159, 918
749.286, 1160, 918
749.286, 1161, 918
749.286, 1162, 918
749.286, 1163, 918
749.339, 1164, 918
749.339, 1165, 918
749.339, 1166, 918
749.764, 1166, 919
750.929, 1166, 920
751.212, 1166, 921
751.865, 1154, 921
751.865, 1155, 921
751.882, 1156, 921
751.882, 1157, 921
751.882, 1158, 921
751.882, 1159, 921
751.935, 1160, 921
751.953, 1161, 921
751.953, 1162, 921
751.953, 1163, 921
751.953, 1164, 921
751.971, 1165, 921
751.988, 1166, 921
752.006, 1167, 921
752.006, 1168, 921
752.006, 1169, 921
752.006, 1170, 921
752.006, 1171, 921
752.006, 1172, 921
752.024, 1173, 921
752.024, 1174, 921
752.024, 1175, 921
752.059, 1176, 921
752.148, 1177, 921
752.307, 1178, 921
752.342, 1179, 921
752.342, 1180, 921
752.36, 1181, 921
752.377, 1182, 921
752.377, 1183, 921
752.377, 1183, 922
752.395, 1184, 922
752.395, 1185, 922
752.395, 1186, 922
753.366, 1186, 923
753.436, 1186, 924
753.896, 1184, 924
753.896, 1185, 924
753.896, 1186, 924
754.391, 1187, 924
754.391, 1188, 924
754.408, 1189, 924
754.886, 1190, 924
754.886, 1191, 924
754.939, 1192, 924
754.956, 1193, 924
754.956, 1194, 924
755.168, 1194, 925
755.698, 1194, 926
756.334, 1194, 927
756.458, 1192, 927
756.458, 1193, 927
756.493, 1194, 927
756.493, 1195, 927
756.581, 1196, 927
756.581, 1197, 927
756.581, 1198, 927
756.581, 1199, 927
756.599, 1200, 927
756.617, 1201, 927
756.652, 1202, 927
756.652, 1203, 927
756.741, 1204, 927
756.811, 1205, 927
756.811, 1206, 927
756.9, 1207, 927
756.9, 1208, 927
756.917, 1209, 927
757.5, 1209, 928
757.5, 1209, 929
758.418, 1207, 929
758.436, 1208, 929
758.436, 1209, 929
758.454, 1210, 929
758.454, 1211, 929
758.454, 1212, 929
758.454, 1213, 929
758.454, 1214, 929
758.454, 1215, 929
758.454, 1216, 929
758.454, 1217, 929
758.454, 1218, 929
758.454, 1219, 929
758.454, 1220, 929
758.471, 1221, 929
758.507, 1222, 929
758.507, 1223, 929
758.613, 1224, 929
758.613, 1225, 929
758.63, 1226, 929
758.648, 1227, 929
758.648, 1228, 929
758.683, 1229, 929
758.719, 1229, 930
759.895, 1229, 931
760.194, 1227, 931
760.194, 1228, 931
760.194, 1229, 931
760.459, 1229, 932
760.724, 1229, 933
761.818, 1225, 933
761.818, 1226, 933
761.871, 1227, 933
761.889, 1228, 933
761.942, 1229, 933
761.942, 1230, 933
762.03, 1231, 933
762.066, 1232, 933
762.101, 1233, 933
762.101, 1234, 933
762.313, 1234, 934
762.737, 1234, 935
763.457, 1234, 936
764.109, 1235, 936
764.178, 1236, 936
764.69, 1236, 937
764.919, 1236, 938
765.992, 1236, 939
766.202, 1237, 939
766.22, 1238, 939
766.676, 1238, 940
767.237, 1239, 940
767.237, 1240, 940
767.482, 1240, 941
768.853, 1240, 942
769.207, 1240, 943
769.737, 1238, 943
769.772, 1239, 943
769.772, 1240, 943
769.914, 1240, 944
770.813, 1240, 945
771.396, 1236, 945
771.396, 1237, 945
771.396, 1238, 945
771.396, 1239, 945
771.396, 1240, 945
772.42, 1240, 946
772.738, 1240, 947
773.179, 1234, 947
773.179, 1235, 947
773.215, 1236, 947
773.215, 1237, 947
773.215, 1237, 948
773.215, 1238, 948
773.25, 1239, 948
773.25, 1240, 948
774.132, 1240, 949
774.733, 1240, 950
775.226, 1232, 950
775.226, 1233, 950
775.243, 1234, 950
775.296, 1235, 950
775.296, 1236, 950
775.314, 1237, 950
775.314, 1238, 950
775.314, 1239, 950
775.332, 1240, 950
775.332, 1241, 950
776.019, 1241, 951
776.513, 1241, 952
776.831, 1239, 952
776.831, 1240, 952
776.884, 1241, 952
776.884, 1242, 952
776.902, 1243, 952
776.902, 1244, 952
776.92, 1245, 952
776.92, 1246, 952
776.937, 1247, 952
776.937, 1248, 952
776.955, 1249, 952
776.955, 1250, 952
776.955, 1251, 952
777.22, 1251, 953
777.627, 1252, 953
777.627, 1253, 953
777.627, 1254, 953
778.223, 1254, 954
778.292, 1254, 955
779.613, 1254, 956
779.648, 1255, 956
779.648, 1256, 956
780.21, 1256, 957
780.666, 1257, 957
780.666, 1258, 957
781.088, 1258, 958
781.916, 1258, 959
782.691, 1259, 959
782.744, 1260, 959
783.061, 1260, 960
783.36, 1260, 961
784.588, 1260, 962
784.746, 1261, 962
784.922, 1262, 962
785.187, 1262, 963
785.888, 1262, 964
786.908, 1262, 965
786.977, 1263, 965
787.013, 1264, 965
787.471, 1264, 966
788.014, 1265, 966
788.032, 1266, 966
788.384, 1266, 967
789.001, 1266, 968
789.037, 1267, 968
789.089, 1268, 968
790.021, 1268, 969
791.132, 1268, 970
791.202, 1269, 970
791.202, 1270, 970
791.748, 1270, 971
792.522, 1270, 972
793.226, 1271, 972
793.226, 1272, 972
793.438, 1272, 973
793.949, 1272, 974
794.249, 1273, 974
794.32, 1274, 974
795.163, 1274, 975
795.707, 1274, 976
796.323, 1275, 976
796.341, 1276, 976
796.55, 1276, 977
797.078, 1276, 978
797.343, 1277, 978
797.36, 1278, 978
797.871, 1278, 979
798.715, 1279, 979
798.715, 1280, 979
799.192, 1280, 980
799.845, 1280, 981
800.39, 1280, 982
801.161, 1280, 983
801.739, 1281, 983
802.074, 1281, 984
803.15, 1281, 985
803.239, 1279, 985
803.239, 1280, 985
803.239, 1281, 985
803.309, 1282, 985
803.327, 1283, 985
803.327, 1284, 985
803.908, 1284, 986
804.403, 1285, 986
804.42, 1286, 986
804.614, 1286, 987
805.513, 1287, 987
805.513, 1288, 987
805.637, 1288, 988
805.777, 1288, 989
806.815, 1289, 989
806.851, 1290, 989
806.992, 1290, 990
808.116, 1290, 991
809.084, 1291, 991
809.084, 1292, 991
809.207, 1292, 992
809.294, 1292, 993
809.785, 1292, 994
810.103, 1293, 994
810.103, 1294, 994
810.768, 1294, 995
811.331, 1294, 996
812.228, 1295, 996
812.404, 1296, 996
812.775, 1296, 997
813.426, 1297, 997
813.444, 1298, 997
813.462, 1298, 998
813.707, 1298, 999
814.445, 1299, 999
814.498, 1300, 999
814.85, 1300, 1000
815.256, 1300, 1001
815.502, 1301, 1001
815.502, 1302, 1001
816.468, 1302, 1002
816.996, 1302, 1003
817.525, 1303, 1003
817.543, 1304, 1003
818.002, 1304, 1004
818.738, 1304, 1005
819.426, 1304, 1006
819.637, 1305, 1006
819.655, 1306, 1006
820.498, 1306, 1007
821.204, 1306, 1008
821.678, 1307, 1008
821.695, 1308, 1008
821.957, 1308, 1009
822.273, 1308, 1010
822.713, 1309, 1010
822.748, 1310, 1010
823.452, 1310, 1011
824.208, 1310, 1012
824.772, 1311, 1012
824.913, 1311, 1013
825.814, 1311, 1014
826.273, 1309, 1014
826.273, 1310, 1014
826.273, 1311, 1014
826.679, 1311, 1015
827.666, 1311, 1016
827.896, 1307, 1016
827.896, 1308, 1016
827.914, 1309, 1016
828.249, 1310, 1016
828.249, 1311, 1016
828.319, 1311, 1017
828.955, 1311, 1018
